user_id,job_id,interaction_type,timestamp
user_263,job_272,applied,2024-08-03 14:54:15
user_440,job_109,saved,2024-11-20 06:27:27
user_389,job_645,saved,2025-03-11 06:54:24
user_88,job_151,saved,2024-07-19 14:11:21
user_27,job_102,applied,2024-11-10 15:56:21
user_135,job_197,saved,2024-09-16 17:31:03
user_92,job_99,applied,2024-10-09 10:41:54
user_311,job_624,applied,2025-02-10 06:49:32
user_182,job_411,saved,2025-02-20 02:14:31
user_294,job_114,saved,2024-04-24 18:26:07
user_2,job_475,saved,2024-10-20 18:04:04
user_60,job_165,saved,2024-11-17 00:22:24
user_92,job_496,saved,2025-03-16 11:40:08
user_314,job_564,saved,2025-04-14 05:17:50
user_419,job_698,applied,2024-07-13 03:04:05
user_367,job_505,applied,2024-09-14 17:21:16
user_161,job_128,saved,2024-05-25 09:32:02
user_442,job_518,applied,2024-07-12 20:59:58
user_271,job_935,saved,2024-09-13 13:07:34
user_392,job_306,saved,2024-11-07 12:19:51
user_188,job_481,saved,2025-01-19 23:04:47
user_272,job_795,saved,2025-02-04 07:39:53
user_277,job_581,applied,2024-11-25 17:33:47
user_338,job_804,applied,2024-11-23 19:42:28
user_332,job_338,applied,2024-08-30 21:09:25
user_161,job_831,saved,2025-03-15 03:01:29
user_379,job_500,saved,2024-11-22 19:06:43
user_324,job_396,applied,2024-11-25 06:56:43
user_222,job_8,saved,2024-04-28 09:23:29
user_347,job_60,saved,2025-02-18 21:23:07
user_311,job_174,saved,2024-07-20 11:42:04
user_357,job_211,applied,2025-03-19 09:49:31
user_95,job_391,saved,2024-09-28 21:51:13
user_74,job_899,saved,2024-07-18 00:19:21
user_490,job_863,saved,2024-12-28 12:25:36
user_202,job_574,saved,2024-10-06 14:08:06
user_369,job_115,saved,2024-04-28 00:17:55
user_497,job_249,saved,2024-09-04 10:53:56
user_412,job_651,applied,2024-08-17 11:02:14
user_451,job_740,saved,2024-09-28 12:28:50
user_61,job_495,applied,2025-01-04 01:15:13
user_263,job_749,saved,2025-03-12 11:34:41
user_134,job_514,saved,2024-06-10 22:50:26
user_303,job_795,applied,2025-04-18 04:01:52
user_64,job_727,saved,2024-11-30 03:31:27
user_144,job_497,saved,2025-02-27 07:24:12
user_79,job_954,saved,2024-09-19 21:51:59
user_35,job_554,applied,2025-03-24 20:22:57
user_251,job_607,saved,2024-07-20 21:00:28
user_298,job_722,saved,2024-05-14 06:12:29
user_175,job_142,saved,2024-05-17 04:04:02
user_243,job_204,saved,2024-10-20 05:18:34
user_448,job_429,saved,2025-02-05 13:50:38
user_231,job_787,saved,2025-03-03 21:44:43
user_125,job_235,saved,2024-06-23 01:54:21
user_281,job_768,saved,2024-09-21 01:30:09
user_121,job_929,applied,2025-02-22 10:57:16
user_391,job_266,applied,2025-04-04 05:53:40
user_251,job_532,saved,2024-08-24 17:02:57
user_442,job_807,applied,2024-07-19 21:02:36
user_381,job_347,saved,2024-12-01 20:59:30
user_274,job_830,saved,2025-04-17 01:50:07
user_269,job_108,applied,2025-01-25 16:02:53
user_351,job_764,saved,2024-05-25 16:16:53
user_440,job_829,applied,2024-07-26 09:52:20
user_229,job_321,saved,2024-11-16 11:32:52
user_116,job_448,applied,2024-08-29 03:47:43
user_130,job_270,applied,2024-11-05 14:08:46
user_31,job_455,saved,2024-11-04 22:53:31
user_149,job_337,saved,2024-11-04 09:31:52
user_339,job_64,saved,2025-02-20 08:42:07
user_116,job_617,applied,2024-08-13 02:06:32
user_248,job_657,applied,2024-12-31 01:31:04
user_323,job_254,applied,2024-10-19 20:19:24
user_35,job_177,saved,2024-12-30 23:29:32
user_324,job_111,applied,2024-11-01 12:24:38
user_373,job_546,saved,2024-07-17 19:43:31
user_443,job_841,applied,2025-02-09 14:54:18
user_147,job_987,applied,2025-03-05 02:45:25
user_437,job_866,saved,2025-03-30 19:40:47
user_402,job_858,applied,2024-11-30 03:37:10
user_333,job_113,saved,2025-02-14 12:03:57
user_456,job_301,saved,2024-08-24 12:10:40
user_347,job_79,saved,2024-05-14 12:16:04
user_90,job_749,applied,2025-03-22 02:16:59
user_111,job_213,applied,2025-01-10 07:47:11
user_410,job_89,saved,2025-02-18 16:51:38
user_318,job_633,applied,2025-02-21 17:50:44
user_342,job_222,saved,2024-12-26 02:06:33
user_35,job_807,saved,2024-09-23 19:56:15
user_451,job_785,saved,2024-09-13 13:40:58
user_434,job_813,applied,2025-02-06 17:03:58
user_422,job_258,applied,2024-11-27 06:50:00
user_10,job_71,saved,2024-08-02 07:17:24
user_146,job_759,saved,2025-03-14 07:30:59
user_229,job_813,applied,2024-05-14 01:53:23
user_428,job_803,saved,2025-03-05 07:55:32
user_92,job_941,saved,2024-05-04 08:37:33
user_432,job_176,applied,2025-01-20 05:30:18
user_49,job_370,saved,2025-01-23 04:46:22
user_434,job_115,saved,2024-11-12 02:16:27
user_420,job_182,applied,2025-03-04 10:24:35
user_342,job_987,applied,2025-04-19 22:42:34
user_30,job_125,saved,2024-12-25 22:41:12
user_286,job_462,saved,2024-07-01 14:27:42
user_192,job_524,saved,2024-08-24 16:04:13
user_491,job_695,applied,2024-08-30 12:41:30
user_229,job_389,saved,2025-03-22 01:39:13
user_500,job_691,applied,2025-02-13 11:43:03
user_363,job_670,applied,2025-03-10 06:37:10
user_77,job_356,applied,2025-04-16 22:40:09
user_257,job_194,applied,2024-07-24 05:19:11
user_291,job_103,applied,2024-08-23 03:15:15
user_130,job_747,saved,2024-08-28 10:36:02
user_312,job_330,saved,2024-11-02 15:43:59
user_169,job_689,saved,2024-05-05 12:59:26
user_49,job_18,applied,2024-05-05 10:55:16
user_43,job_531,applied,2025-01-02 16:39:00
user_453,job_696,saved,2025-02-01 06:41:52
user_221,job_193,saved,2025-01-31 23:25:11
user_467,job_978,applied,2024-12-02 01:54:08
user_305,job_249,saved,2024-11-07 17:52:14
user_152,job_247,applied,2024-09-13 00:52:15
user_184,job_377,applied,2024-08-08 20:31:19
user_387,job_137,saved,2024-08-27 07:27:27
user_46,job_24,saved,2024-09-24 01:07:25
user_290,job_384,saved,2025-01-29 16:49:14
user_280,job_279,applied,2024-06-20 19:07:05
user_105,job_756,applied,2025-04-10 12:26:07
user_51,job_458,saved,2025-01-28 07:23:57
user_445,job_44,saved,2025-01-30 00:21:22
user_433,job_437,saved,2024-10-28 00:37:47
user_439,job_925,applied,2024-09-25 22:32:28
user_335,job_542,applied,2025-03-05 19:07:18
user_163,job_49,applied,2025-01-10 07:19:40
user_178,job_588,saved,2024-06-11 10:33:17
user_249,job_558,saved,2024-08-21 14:31:14
user_412,job_330,saved,2024-06-11 12:23:36
user_369,job_952,saved,2024-10-24 13:02:44
user_27,job_912,applied,2024-12-01 10:21:18
user_65,job_550,applied,2024-12-10 09:33:45
user_367,job_396,applied,2025-04-11 04:08:51
user_274,job_728,applied,2024-12-19 18:35:38
user_95,job_347,applied,2024-06-02 08:52:05
user_236,job_823,saved,2024-11-10 06:07:05
user_200,job_344,saved,2024-11-04 02:33:52
user_296,job_252,applied,2025-03-09 12:48:37
user_341,job_420,applied,2025-04-02 06:03:34
user_43,job_429,applied,2024-06-24 17:45:52
user_77,job_346,saved,2024-10-16 03:11:04
user_287,job_494,applied,2024-06-30 05:12:36
user_146,job_414,saved,2024-12-04 12:53:07
user_410,job_147,applied,2025-04-15 06:22:00
user_198,job_477,applied,2024-06-06 11:35:00
user_321,job_121,applied,2024-08-06 14:57:19
user_439,job_461,applied,2024-07-31 00:43:44
user_314,job_293,saved,2024-08-21 23:24:56
user_241,job_302,applied,2025-04-08 20:56:31
user_432,job_64,saved,2024-07-23 16:08:27
user_384,job_135,applied,2025-01-04 18:26:16
user_109,job_964,applied,2024-08-23 10:44:33
user_482,job_894,saved,2024-10-31 02:32:30
user_399,job_910,saved,2024-06-26 04:42:52
user_464,job_959,saved,2025-02-17 04:48:09
user_235,job_793,saved,2024-10-27 12:33:25
user_413,job_162,saved,2024-06-21 20:30:20
user_79,job_954,applied,2024-07-03 06:11:25
user_431,job_952,applied,2024-12-21 02:17:29
user_208,job_178,applied,2024-09-26 01:01:24
user_240,job_223,applied,2024-12-29 21:09:06
user_198,job_922,applied,2024-06-09 21:29:09
user_233,job_290,applied,2024-10-12 01:45:54
user_179,job_710,applied,2025-03-23 13:55:58
user_31,job_21,applied,2025-01-26 02:58:06
user_310,job_760,applied,2025-02-10 16:01:07
user_326,job_50,saved,2025-01-03 09:23:59
user_205,job_20,saved,2024-07-10 07:22:34
user_369,job_972,applied,2025-01-23 00:58:50
user_473,job_891,saved,2024-09-24 22:43:34
user_192,job_515,saved,2025-02-28 23:32:07
user_339,job_732,applied,2025-04-18 20:30:02
user_66,job_956,applied,2025-02-04 03:10:57
user_325,job_192,saved,2025-03-12 03:00:32
user_45,job_398,applied,2024-08-13 13:58:32
user_172,job_690,applied,2024-05-18 01:15:14
user_243,job_586,applied,2024-07-02 01:41:58
user_268,job_703,applied,2024-09-27 13:51:19
user_170,job_837,saved,2025-02-26 00:13:17
user_19,job_303,saved,2025-01-31 02:02:53
user_41,job_539,applied,2024-11-30 09:11:57
user_421,job_655,saved,2024-12-13 18:06:13
user_200,job_989,applied,2024-05-18 15:09:43
user_216,job_2,applied,2024-11-13 10:09:01
user_243,job_308,saved,2024-10-13 19:14:59
user_95,job_335,applied,2024-11-21 07:21:11
user_52,job_175,saved,2025-02-09 12:17:09
user_56,job_275,applied,2024-05-27 08:36:43
user_186,job_891,applied,2025-03-03 02:52:55
user_174,job_120,applied,2025-04-15 11:54:57
user_344,job_897,saved,2025-03-22 16:26:55
user_446,job_634,saved,2024-07-11 11:17:23
user_374,job_929,applied,2025-02-22 17:53:14
user_43,job_10,saved,2025-03-22 17:12:39
user_205,job_143,saved,2024-12-30 22:41:00
user_193,job_824,saved,2025-04-09 07:32:38
user_143,job_898,saved,2024-10-31 18:38:39
user_344,job_800,applied,2024-10-20 04:41:03
user_250,job_671,applied,2024-08-19 22:08:54
user_118,job_848,applied,2024-07-05 14:09:46
user_352,job_381,saved,2024-06-09 17:45:07
user_100,job_319,saved,2024-11-10 10:39:44
user_420,job_471,applied,2024-07-11 05:52:08
user_403,job_562,applied,2024-10-13 03:57:27
user_244,job_407,applied,2025-04-04 01:05:36
user_432,job_765,saved,2024-08-07 20:39:57
user_433,job_901,applied,2024-12-30 03:57:41
user_86,job_120,saved,2024-05-29 02:43:27
user_45,job_249,saved,2024-10-26 14:46:34
user_400,job_974,saved,2024-05-29 09:04:01
user_206,job_158,applied,2024-12-29 11:03:14
user_423,job_844,applied,2024-12-22 18:38:10
user_339,job_782,applied,2025-02-22 20:48:44
user_378,job_120,applied,2025-04-16 12:03:19
user_204,job_365,applied,2024-12-19 06:58:20
user_251,job_445,applied,2024-08-27 17:27:46
user_364,job_193,applied,2024-12-15 19:22:00
user_172,job_16,saved,2024-12-15 23:01:49
user_467,job_10,applied,2024-06-03 11:30:58
user_326,job_146,saved,2024-12-22 20:50:27
user_183,job_993,saved,2025-04-21 12:26:49
user_125,job_880,saved,2024-06-19 10:47:12
user_191,job_406,saved,2024-08-21 10:15:22
user_452,job_861,applied,2025-04-04 14:23:46
user_311,job_39,applied,2024-11-08 06:24:53
user_350,job_664,saved,2024-12-17 21:34:53
user_190,job_26,saved,2024-09-25 23:14:48
user_343,job_604,applied,2024-08-22 00:36:41
user_330,job_884,saved,2025-01-05 11:46:29
user_146,job_722,saved,2025-04-21 20:50:06
user_278,job_680,applied,2024-06-11 17:34:30
user_29,job_926,applied,2024-05-30 04:37:08
user_105,job_588,applied,2024-05-08 00:55:14
user_318,job_423,saved,2024-06-21 19:18:18
user_273,job_988,saved,2024-09-25 12:52:01
user_131,job_442,applied,2024-05-15 04:25:59
user_215,job_716,saved,2024-12-12 20:27:59
user_197,job_215,saved,2024-06-22 21:07:54
user_290,job_206,applied,2024-08-27 20:36:44
user_480,job_27,applied,2024-11-03 10:54:33
user_184,job_183,applied,2024-10-19 21:47:30
user_399,job_48,saved,2024-05-22 02:56:04
user_333,job_645,applied,2025-04-14 04:42:10
user_10,job_639,saved,2025-01-06 17:09:38
user_26,job_456,applied,2024-09-02 20:55:45
user_294,job_211,applied,2025-01-11 06:09:28
